movieId,f0,f1,f2,f3,f4,f5,f6,f7
110553,0.35265321770815505,-0.048536858023189876,0.31657311511943614,0.56751411924643891,0.27555289708755548,0.3271634289246223,0.41884362940186487,0.097351522877102373
593,1.0495549703020792,0.56937547084245899,0.32838837966389189,0.36606224007417471,0.33629531199223001,0.20864015267670316,0.4133533733768201,0.59418778894476565
4027,0.051655258010624365,0.16323259742449289,1.8055036742548987,0.46778157688569122,0.10546610852650326,-0.35678701748226233,0.59952306139517386,1.4266391638083533
4025,-0.011950510143516231,0.97412368648518333,-0.79590443718374526,1.2091724573255536,0.32341608633265856,0.026127100619517188,0.95201684836794565,0.60947495059172208
4022,0.87232264980618635,0.69820699121383689,-0.30288987011225588,0.16177655970196414,0.88548617106585081,-0.16924392675294769,0.1576625427056717,0.79432828529089183
4023,0.24772728726074508,0.60934654633761198,0.60426515342928866,0.44021854952487061,0.13077319749254687,0.1004794225407962,0.41891752064483123,0.32663246671539004
4020,0.59036528086158369,0.18461895586941227,0.44028075466485378,0.16670305792454432,0.32583694267060598,0.66152528637981223,-0.025611382443256388,0.48903368578891249
4021,0.4184313673296336,0.20080516973782742,0.47072200980026546,0.071951050125077159,0.48114351482702516,-0.07247113897732467,0.33991443129739912,0.60610629387129056
4029,0.44030475322279877,0.13157715273231749,0.32326116834748297,0.12271975629178535,0.23801721275968007,0.5120619028588318,-0.02645353735187006,0.35835838998028219
5989,1.1680891513260481,0.12526140163982233,0.23578797537098145,0.52827327413137615,0.55172541517260432,0.24201524191675464,0.020468013029629886,0.45294512777443391
592,0.67909969824957706,0.43447178322200863,0.63611504767209281,0.52165287311551845,0.71672864869935149,0.46634092247818321,0.49077191803019499,-0.71315694379825334
96373,0.36750969611719009,0.40492294998741007,-0.03449800265789163,0.48378715587522925,0.7673540690468873,-0.05402576799134632,-0.067427852099418567,0.095380427482365582
100363,0.27305667386878496,-0.036336970185328783,0.24322481397115436,0.43641458596486726,0.21379473184464526,0.24971413598430378,0.32553197570239345,0.074431081029322776
344,1.4541366544576346,0.97177201500242194,-0.78906023496655808,-0.12353797165521729,-0.23450020073656383,0.25576882157505332,-0.1958404138963063,0.6469041852149886
345,0.19520874607039157,0.17399964520908734,0.080273191787279347,0.31737575656767059,0.047301245021595509,0.48188143914584503,0.31619826544320095,0.17695924065968652
340,0.74137578994387632,-0.081589258640175147,0.14598318381235373,0.32066882341740549,0.4053780959616099,0.27069730174073631,0.51991201444867663,0.22631773951153222
342,0.52446344593676719,0.41327547013142507,0.086423808054344825,0.10752127003198897,0.017200747631404029,0.56499820114417865,0.20407787037112846,0.30370485697974253
343,0.24699045715398088,0.094679907464297122,0.024045552203999405,0.027840616048074064,-0.037814435023801773,0.10515264248868497,0.16048210271034546,0.2622688747099079
3997,0.18203778262236503,-0.024224646780978125,0.16214987602657241,0.29094305730822179,0.14252982125015978,0.16647609056430782,0.2170213171228117,0.049620720691677556
3996,0.5864824989923243,0.072753008798793456,0.56684344367963913,0.5332108236528198,0.17315598242116334,0.61131393441806836,0.83390550383364304,0.38933106179783206
3994,0.81678390943725998,0.82726597162308657,0.069422486970053515,-0.68085009604556257,0.98176174003367289,0.32383734479045567,0.73243574026465341,0.016170685790875952
348,0.71525119747900556,0.32763025782176475,0.21243403431669067,0.38162893323861846,0.57730367702292018,0.66224915769655901,0.38567767405080694,0.47347067059319942
100163,0.25782517539155203,0.36384152982379697,0.26106243106328003,1.1209125428624309,0.15400738948591006,0.36572309513516021,0.32341270891816343,-0.34632773636181191
56587,0.53022033227224685,0.070128644404004639,0.4307100624964128,0.93378653013280755,0.33272796293366724,0.48363194227110268,0.43712565274975984,0.35136623359039559
5747,0.1952087460162219,0.17399964519286051,0.080273191757904067,0.31737575646800975,0.047301245031468313,0.48188143920472781,0.3161982654910242,0.17695924069189239
43871,0.36407556525560936,-0.048449293626964804,0.32429975198247252,0.58188611464174778,0.28505964242551241,0.33295218127591503,0.43404263418462408,0.099241441390609642
73268,0.32571305835527331,0.14487336637752099,0.05952276571651275,0.094598359785272521,0.21391699963994715,0.53813866233294627,0.27776879107478147,0.14619544925400985
71579,0.47578178388352743,0.55244509677246811,0.23781285991064491,0.063718180616754175,0.1104074213376172,0.39303287614085286,0.59213350581748747,0.3279467475437805
55908,0.48856958756491875,0.21731004949303248,0.089284148491988777,0.14189753969545418,0.32087549943314231,0.80720799355453865,0.41665318651981598,0.21929317391599829
6157,0.10857101942417907,0.048291122086319936,0.019840921912269285,0.031532786673670904,0.07130566648112803,0.17937955414841122,0.092589597010166308,0.048731816449325477
104441,0.273056673941523,-0.036336970155108637,0.2432248139358982,0.43641458600493288,0.21379473182975928,0.24971413591545671,0.32553197567203063,0.074431081058517271
4733,0.14863637240325336,0.3656079277834291,0.36255909199371417,0.26413112979781678,0.078463918513620293,0.060287653549149375,0.2513505124091257,0.19597947998257953
4734,-0.0090075377371203729,0.068631645206496283,0.052712630723581108,0.42223271992457306,0.36282986242622922,1.0622051622741679,0.29781460683363142,0.29033971898998795
4735,0.099090914868918384,0.24373861845360179,0.2417060614181179,0.17608741981020704,0.052309279055008692,0.040191769010705813,0.16756700836023253,0.13065298662474992
